I;T;Melhor;Media
8439;0.28824;151163;151155.33333333
8440;0.28824;151163;151155.33333333
8441;0.28824;151163;151155.33333333
8442;0.28824;151163;151155.33333333
8443;0.28824;151163;151155.33333333
8444;0.28824;151163;151155.33333333
8445;0.28824;151163;151155.33333333
8446;0.28824;151163;151155.33333333
8447;0.28824;151163;151155.33333333
8448;0.28824;151163;151155.33333333
8449;0.28824;151163;151155.33333333
8450;0.28824;151163;151155.33333333
8451;0.28824;151163;151155.33333333
8452;0.28824;151163;151155.33333333
8453;0.28824;151163;151155.33333333
8454;0.28824;151163;151155.33333333
8455;0.28824;151163;151155.33333333
8456;0.28824;151163;151155.33333333
8457;0.28824;151163;151155.33333333
8458;0.28824;151163;151155.33333333
8459;0.28824;151163;151155.33333333
8460;0.28824;151163;151155.33333333
8461;0.28824;151163;151155.33333333
8462;0.28824;151163;151155.33333333
8463;0.28824;151163;151155.33333333
8464;0.28824;151163;151155.33333333
8465;0.28824;151163;151155.33333333
8466;0.28824;151163;151155.33333333
8467;0.28824;151163;151155.33333333
8468;0.28824;151163;151155.33333333
8469;0.28824;151163;151155.33333333
8470;0.28824;151163;151155.33333333
8471;0.28824;151163;151155.33333333
8472;0.28824;151163;151155.33333333
8473;0.28824;151163;151155.33333333
8474;0.28824;151163;151155.33333333
8475;0.28824;151163;151155.33333333
8476;0.28824;151163;151155.33333333
8477;0.28824;151163;151155.33333333
8478;0.28824;151163;151155.33333333
8479;0.28824;151163;151155.33333333
8480;0.28824;151163;151155.33333333
8481;0.28824;151163;151155.33333333
8482;0.28824;151163;151155.33333333
8483;0.28824;151163;151155.33333333
8484;0.28824;151163;151155.33333333
8485;0.28824;151163;151155.33333333
8486;0.28824;151163;151155.33333333
8487;0.28824;151163;151155.33333333
8488;0.28824;151163;151155.33333333
8489;0.28824;151163;151155.33333333
8490;0.28824;151163;151155.33333333
8491;0.28824;151163;151155.33333333
8492;0.28824;151163;151155.33333333
8493;0.28824;151163;151155.33333333
8494;0.28824;151163;151155.33333333
8495;0.28824;151163;151155.33333333
8496;0.28824;151163;151136
8497;0.28824;151163;151134
8498;0.28824;151163;151134
8499;0.28824;151163;151134
8500;0.28824;151163;151134
8501;0.28824;151163;151134
8502;0.28824;151163;151134
8503;0.28824;151163;151134
8504;0.28824;151163;151134
8505;0.28824;151163;151134
8506;0.28824;151163;151134
8507;0.28824;151163;151134
8508;0.28824;151163;151134
8509;0.28824;151163;151134
8510;0.28824;151163;151134
8511;0.28824;151163;151134
8512;0.28824;151163;151134
8513;0.28824;151163;151134
8514;0.28824;151163;151134
8515;0.28824;151163;151134
8516;0.28824;151163;151134
8517;0.28824;151163;151134
8518;0.28824;151163;151134
8519;0.28824;151163;151134
8520;0.28824;151163;151134
8521;0.28824;151163;151134
8522;0.28824;151163;151134
8523;0.28824;151163;151134
8524;0.28824;151163;151134
8525;0.28824;151163;151134
8526;0.28824;151163;151134
8527;0.28824;151163;151134
8528;0.28824;151163;151134
8529;0.28824;151163;151134
8530;0.28824;151163;151134
8531;0.28824;151163;151134
8532;0.28824;151163;151134
8533;0.28824;151163;151134
8534;0.28824;151163;151134
8535;0.28824;151163;151134
8536;0.28824;151163;151134
8537;0.28824;151163;151134
8538;0.28824;151163;151134
8539;0.28824;151163;151134
8540;0.28824;151163;151134
8541;0.28824;151163;151134
8542;0.28824;151163;151134
8543;0.28824;151163;151134
8544;0.28824;151163;151134
8545;0.28824;151163;151134
8546;0.28824;151163;151134
8547;0.28824;151163;151134
8548;0.28824;151163;151134
8549;0.28824;151163;151134
8550;0.28824;151163;151134
8551;0.28824;151163;151134
8552;0.28824;151163;151134
8553;0.28824;151163;151134
8554;0.28824;151163;151134
8555;0.28824;151163;151134
8556;0.28824;151163;151134
8557;0.28824;151163;151134
8558;0.28824;151163;151134
8559;0.28824;151163;151134
8560;0.28824;151163;151134
8561;0.28824;151163;151134
8562;0.28824;151163;151134
8563;0.28824;151163;151134
8564;0.28824;151163;151134
8565;0.28824;151163;151134
8566;0.28824;151163;151134
8567;0.28824;151163;151134
8568;0.28824;151163;151134
8569;0.28824;151163;151134
8570;0.28824;151163;151134
8571;0.28824;151163;151134
8572;0.28824;151163;151134
8573;0.28824;151163;151134
8574;0.28824;151163;151134
8575;0.28824;151163;151134
8576;0.28824;151163;151134
8577;0.28824;151163;151134
8578;0.28824;151163;151134
8579;0.28824;151163;151134
8580;0.28824;151163;151134
8581;0.28824;151163;151134
8582;0.28824;151163;151134
8583;0.28824;151163;151132
8584;0.28824;151163;151132
8585;0.28824;151163;151132
8586;0.28824;151163;151132
8587;0.28824;151163;151132
8588;0.28824;151163;151132
8589;0.28824;151163;151132
8590;0.28824;151163;151132
8591;0.28824;151163;151132
8592;0.28824;151163;151132
8593;0.28824;151163;151132
8594;0.28824;151163;151132
8595;0.28824;151163;151132
8596;0.28824;151163;151132
8597;0.28824;151163;151132
8598;0.28824;151163;151132
8599;0.28824;151163;151132
8600;0.28824;151163;151132
8601;0.28824;151163;151132
8602;0.28824;151163;151132
8603;0.28824;151163;151132
8604;0.28824;151163;151132
8605;0.28824;151163;151132
8606;0.28824;151163;151132
8607;0.28824;151163;151132
8608;0.28824;151163;151132
8609;0.28824;151163;151132
8610;0.28824;151163;151132
8611;0.28824;151163;151132
8612;0.28824;151163;151132
8613;0.28824;151163;151132
8614;0.28824;151163;151132
8615;0.28824;151163;151132
8616;0.28824;151163;151132
8617;0.28824;151163;151132
8618;0.28824;151163;151132
8619;0.28824;151163;151132
8620;0.28824;151163;151132
8621;0.28824;151163;151132
8622;0.28824;151163;151132
8623;0.28824;151163;151132
8624;0.28824;151163;151132
8625;0.28824;151163;151132
8626;0.28824;151163;151132
8627;0.28824;151163;151132
8628;0.28824;151163;151132
8629;0.28824;151163;151132
8630;0.28824;151163;151132
8631;0.28824;151163;151132
8632;0.28824;151163;151132
8633;0.28824;151163;151132
8634;0.28824;151163;151132
8635;0.28824;151163;151132
8636;0.28824;151163;151132
8637;0.28824;151163;151132
8638;0.28824;151163;151132
8639;0.28824;151163;151132
8640;0.28824;151163;151132
8641;0.28824;151163;151132
8642;0.28824;151163;151132
8643;0.28824;151163;151132
8644;0.28824;151163;151132
8645;0.28824;151163;151132
8646;0.28824;151163;151132
8647;0.28824;151163;151132
8648;0.28824;151163;151132
8649;0.28824;151163;151132
8650;0.28824;151163;151132
8651;0.28824;151163;151132
8652;0.28824;151163;151132
8653;0.28824;151163;151132
8654;0.28824;151163;151132
8655;0.28824;151163;151132
8656;0.28824;151163;151132
8657;0.28824;151163;151132
8658;0.28824;151163;151132
8659;0.28824;151163;151132
8660;0.28824;151163;151132
8661;0.28824;151163;151132
8662;0.28824;151163;151132
8663;0.28824;151163;151132
8664;0.28824;151163;151132
8665;0.28824;151163;151132
8666;0.28824;151163;151132
8667;0.28824;151163;151132
8668;0.28824;151163;151132
8669;0.28824;151163;151132
8670;0.28824;151163;151132
8671;0.28824;151163;151132
8672;0.28824;151163;151132
8673;0.28824;151163;151132
8674;0.28824;151163;151132
8675;0.28824;151163;151132
8676;0.28824;151163;151132
8677;0.28824;151163;151132
8678;0.28824;151163;151132
8679;0.28824;151163;151132
8680;0.28824;151163;151132
8681;0.28824;151163;151132
8682;0.28824;151163;151132
8683;0.28824;151163;151132
8684;0.28824;151163;151132
8685;0.28824;151163;151132
8686;0.28824;151163;151132
8687;0.28824;151163;151132
8688;0.28824;151163;151132
8689;0.28824;151163;151132
8690;0.28824;151163;151132
8691;0.28824;151163;151132
8692;0.28824;151163;151132
8693;0.28824;151163;151132
8694;0.28824;151163;151132
8695;0.28824;151163;151132
8696;0.28824;151163;151132
8697;0.28824;151163;151132
8698;0.28824;151163;151132
8699;0.28824;151163;151132
8700;0.28824;151163;151132
8701;0.28824;151163;151132
8702;0.28824;151163;151132
8703;0.28824;151163;151132
8704;0.28824;151163;151132
8705;0.28824;151163;151132
8706;0.28824;151163;151132
8707;0.28824;151163;151132
8708;0.28824;151163;151132
8709;0.28824;151163;151132
8710;0.28824;151163;151132
8711;0.28824;151163;151132
8712;0.28824;151163;151132
8713;0.28824;151163;151132
8714;0.28824;151163;151132
8715;0.28824;151163;151132
8716;0.28824;151163;151132
8717;0.28824;151163;151132
8718;0.28824;151163;151129.33333333
8719;0.28824;151163;151129.33333333
8720;0.28824;151163;151129.33333333
8721;0.28824;151163;151129.33333333
8722;0.28824;151163;151129.33333333
8723;0.28824;151163;151129.33333333
8724;0.28824;151163;151129.33333333
8725;0.28824;151163;151129.33333333
8726;0.28824;151163;151129.33333333
8727;0.28824;151163;151129.33333333
8728;0.28824;151163;151129.33333333
8729;0.28824;151163;151129.33333333
8730;0.28824;151163;151129.33333333
8731;0.28824;151163;151129.33333333
8732;0.28824;151163;151129.33333333
8733;0.28824;151163;151129.33333333
8734;0.28824;151163;151129.33333333
8735;0.28824;151163;151129.33333333
8736;0.28824;151163;151129.33333333
8737;0.28824;151163;151129.33333333
8738;0.28824;151163;151129.33333333
8739;0.28824;151163;151129.33333333
8740;0.28824;151121;151115.33333333
8741;0.28824;151121;151115.33333333
8742;0.28824;151121;151115.33333333
8743;0.28824;151121;151115.33333333
8744;0.28824;151121;151115.33333333
8745;0.28824;151121;151115.33333333
8746;0.28824;151121;151115.33333333
8747;0.28824;151121;151115.33333333
8748;0.28824;151121;151115.33333333
8749;0.28824;151121;151115.33333333
8750;0.28824;151121;151115.33333333
8751;0.28824;151121;151115.33333333
8752;0.28824;151121;151115.33333333
8753;0.28824;151121;151115.33333333
8754;0.28824;151121;151115.33333333
8755;0.28824;151121;151115.33333333
8756;0.28824;151121;151115.33333333
8757;0.28824;151121;151115.33333333
8758;0.28824;151121;151115.33333333
8759;0.28824;151121;151115.33333333
8760;0.28824;151121;151115.33333333
8761;0.28824;151121;151115.33333333
8762;0.28824;151121;151115.33333333
8763;0.28824;151121;151115.33333333
8764;0.28824;151121;151115.33333333
8765;0.28824;151121;151111.33333333
8766;0.28824;151121;151111.33333333
8767;0.28824;151121;151111.33333333
8768;0.28824;151121;151111.33333333
8769;0.28824;151121;151111.33333333
8770;0.28824;151121;151111.33333333
8771;0.28824;151121;151111.33333333
8772;0.28824;151121;151111.33333333
8773;0.28824;151121;151111.33333333
8774;0.28824;151121;151111.33333333
8775;0.28824;151121;151111.33333333
8776;0.28824;151121;151111.33333333
8777;0.28824;151121;151111.33333333
8778;0.28824;151121;151111.33333333
8779;0.28824;151121;151111.33333333
8780;0.28824;151121;151111.33333333
8781;0.28824;151121;151111.33333333
8782;0.28824;151121;151111.33333333
8783;0.28824;151121;151111.33333333
8784;0.28824;151121;151111.33333333
8785;0.28824;151121;151111.33333333
8786;0.28824;151121;151111.33333333
8787;0.28824;151121;151111.33333333
8788;0.28824;151121;151111.33333333
8789;0.28824;151121;151111.33333333
8790;0.28824;151117;151110
8791;0.28824;151117;151110
8792;0.28824;151117;151110
8793;0.28824;151117;151108.66666667
8794;0.28824;141121;147776.66666667
8795;0.28824;141121;147776.66666667
8796;0.28824;141121;147776.66666667
8797;0.28824;141121;147776.66666667
8798;0.28824;141121;147776.66666667
8799;0.28824;141121;147776.66666667
8800;0.28824;141121;147776.66666667
8801;0.28824;141121;147776.66666667
8802;0.28824;141121;147776.66666667
8803;0.28824;141121;147776.66666667
8804;0.28824;141121;147776.66666667
8805;0.28824;141121;147776.66666667
8806;0.28824;141121;147776.66666667
8807;0.28824;141121;147776.66666667
8808;0.28824;141121;147776.66666667
8809;0.28824;141121;147776.66666667
8810;0.28824;141121;147776.66666667
8811;0.28824;141121;147776.66666667
8812;0.28824;141121;147776.66666667
8813;0.28824;141121;147776.66666667
8814;0.28824;141121;147776.66666667
8815;0.28824;141121;147776.66666667
8816;0.28824;141121;147776.66666667
8817;0.28824;141121;147776.66666667
8818;0.28824;141121;147776.66666667
8819;0.28824;141121;147776.66666667
8820;0.28824;141121;147776.66666667
8821;0.28824;141121;147776.66666667
8822;0.28824;141121;147776.66666667
8823;0.28824;141121;147776.66666667
8824;0.28824;141121;147776.66666667
8825;0.28824;141121;147776.66666667
8826;0.28824;141121;147776.66666667
8827;0.28824;141121;147776.66666667
8828;0.28824;141121;147776.66666667
8829;0.28824;141121;147776.66666667
8830;0.28824;141121;147776.66666667
8831;0.28824;141121;147776.66666667
8832;0.28824;141121;147776.66666667
8833;0.28824;141121;147776.66666667
8834;0.28824;141121;147776.66666667
8835;0.28824;141121;147776.66666667
8836;0.28824;141121;147776.66666667
8837;0.28824;141121;147776.66666667
8838;0.28824;141121;147776.66666667
8839;0.28824;141121;147776.66666667
8840;0.28824;141121;147776.66666667
8841;0.28824;141121;147776.66666667
8842;0.28824;141121;147776.66666667
8843;0.28824;141121;147776.66666667
8844;0.28824;141121;147776.66666667
8845;0.28824;141121;147776.66666667
8846;0.28824;141121;147776.66666667
8847;0.28824;141121;147776.66666667
8848;0.28824;141121;147776.66666667
8849;0.28824;141121;147776.66666667
8850;0.28824;141121;147776.66666667
8851;0.28824;141121;147776.66666667
8852;0.28824;141121;147776.66666667
8853;0.28824;141121;147776.66666667
8854;0.28824;141121;147776.66666667
8855;0.28824;141121;147776.66666667
8856;0.28824;141121;147776.66666667
8857;0.28824;141121;147776.66666667
8858;0.28824;141121;147776.66666667
8859;0.28824;141121;147776.66666667
8860;0.28824;141121;147776.66666667
8861;0.28824;141121;147776.66666667
8862;0.28824;141121;147776.66666667
8863;0.28824;141121;147776.66666667
8864;0.28824;141121;147776.66666667
8865;0.28824;141121;147776.66666667
8866;0.28824;141121;147776.66666667
8867;0.28824;141121;147776.66666667
8868;0.28824;141121;147776.66666667
8869;0.28824;141121;147776.66666667
8870;0.28824;141121;147776.66666667
8871;0.28824;141121;147776.66666667
8872;0.28824;141121;147776.66666667
8873;0.28824;141121;147776.66666667
8874;0.28824;141121;147776.66666667
8875;0.28824;141121;147776.66666667
8876;0.28824;141121;147776.66666667
8877;0.28824;141121;147776.66666667
8878;0.28824;141121;147776.66666667
8879;0.28824;141121;147776.66666667
8880;0.28824;141121;147776.66666667
8881;0.28824;141121;147776.66666667
8882;0.28824;141121;147776.66666667
8883;0.28824;141121;147776.66666667
8884;0.28824;141121;147776.66666667
8885;0.28824;141121;147776.66666667
8886;0.28824;141121;147776.66666667
8887;0.28824;141121;144445.33333333
8888;0.28824;141121;144445.33333333
8889;0.28824;141121;144445.33333333
8890;0.28824;141121;144445.33333333
8891;0.28824;141121;144445.33333333
8892;0.28824;141121;144445.33333333
8893;0.28824;141121;144445.33333333
8894;0.28824;141121;144445.33333333
8895;0.28824;141121;144445.33333333
8896;0.28824;141121;144445.33333333
8897;0.28824;141121;144445.33333333
8898;0.28824;141121;144445.33333333
8899;0.28824;141121;144445.33333333
8900;0.28824;141121;144445.33333333
8901;0.28824;141121;144445.33333333
8902;0.28824;141121;144445.33333333
8903;0.28824;141121;144445.33333333
8904;0.28824;141121;144445.33333333
8905;0.28824;141121;144445.33333333
8906;0.28824;141121;144445.33333333
8907;0.28824;141121;144445.33333333
8908;0.28824;141121;144445.33333333
8909;0.28824;141121;144445.33333333
8910;0.28824;141121;144445.33333333
8911;0.28824;141121;144445.33333333
8912;0.28824;141121;144445.33333333
8913;0.28824;141121;144445.33333333
8914;0.28824;141121;144445.33333333
8915;0.28824;141121;144445.33333333
8916;0.28824;141121;144445.33333333
8917;0.28824;141121;144445.33333333
8918;0.28824;141121;144445.33333333
8919;0.28824;141121;144445.33333333
8920;0.28824;141121;144445.33333333
8921;0.28824;141121;144445.33333333
8922;0.28824;141121;144445.33333333
8923;0.28824;141121;144445.33333333
8924;0.28824;141121;144445.33333333
8925;0.28824;141121;144445.33333333
8926;0.28824;141121;144445.33333333
8927;0.28824;141121;144445.33333333
8928;0.28824;141121;144445.33333333
8929;0.28824;141121;144445.33333333
8930;0.28824;141121;144445.33333333
8931;0.28824;141121;144445.33333333
8932;0.28824;141121;144445.33333333
8933;0.28824;141121;144445.33333333
8934;0.28824;141121;144445.33333333
8935;0.28824;141121;144445.33333333
8936;0.28824;141121;144445.33333333
8937;0.28824;141121;144445.33333333
8938;0.28824;141121;144445.33333333
8939;0.28824;141121;144445.33333333
8940;0.28824;141121;144445.33333333
8941;0.28824;141121;144445.33333333
8942;0.28824;141121;144445.33333333
8943;0.28824;141121;144445.33333333
8944;0.28824;141121;144445.33333333
8945;0.28824;141121;144445.33333333
8946;0.28824;141121;144445.33333333
8947;0.28824;141121;144445.33333333
8948;0.28824;141121;144445.33333333
8949;0.28824;141121;144445.33333333
8950;0.28824;141121;144445.33333333
8951;0.28824;141121;144445.33333333
8952;0.28824;141121;144445.33333333
8953;0.28824;141121;144445.33333333
8954;0.28824;141121;144445.33333333
8955;0.28824;141121;144445.33333333
8956;0.28824;141121;144445.33333333
8957;0.28824;141121;144445.33333333
8958;0.28824;141121;144445.33333333
8959;0.28824;141121;144445.33333333
8960;0.28824;141121;144445.33333333
8961;0.28824;141121;144445.33333333
8962;0.28824;141121;144445.33333333
8963;0.28824;141121;144445.33333333
8964;0.28824;141121;144445.33333333
8965;0.28824;141121;144445.33333333
8966;0.28824;141121;144445.33333333
8967;0.28824;141121;144445.33333333
8968;0.28824;141121;144445.33333333
8969;0.28824;141121;144445.33333333
8970;0.28824;141121;144445.33333333
8971;0.28824;141121;144445.33333333
8972;0.28824;141121;144445.33333333
8973;0.28824;141121;144445.33333333
8974;0.28824;141121;144445.33333333
8975;0.28824;141121;144445.33333333
8976;0.28824;141121;144445.33333333
8977;0.28824;141121;144445.33333333
8978;0.28824;141121;144445.33333333
8979;0.28824;141121;144445.33333333
8980;0.28824;141121;144445.33333333
8981;0.28824;141121;144445.33333333
8982;0.28824;141121;144445.33333333
8983;0.28824;141121;144445.33333333
8984;0.28824;141121;144445.33333333
8985;0.28824;141121;144445.33333333
8986;0.28824;141121;144445.33333333
8987;0.28824;141121;144445.33333333
8988;0.28824;141121;144445.33333333
8989;0.28824;141121;144445.33333333
8990;0.28824;141121;144445.33333333
8991;0.28824;141121;144445.33333333
8992;0.28824;141121;144445.33333333
8993;0.28824;141121;144445.33333333
8994;0.28824;141121;144445.33333333
8995;0.28824;141121;144445.33333333
8996;0.28824;141121;144445.33333333
8997;0.28824;141121;144445.33333333
8998;0.28824;141121;144445.33333333
8999;0.28824;141121;144445.33333333
9000;0.28824;141121;144445.33333333
9001;0.201768;141121;144445.33333333
9002;0.201768;141121;144445.33333333
9003;0.201768;141121;144445.33333333
9004;0.201768;141121;144445.33333333
9005;0.201768;141121;144445.33333333
9006;0.201768;141121;144445.33333333
9007;0.201768;141121;144445.33333333
9008;0.201768;141121;144445.33333333
9009;0.201768;141121;144445.33333333
9010;0.201768;141121;144445.33333333
9011;0.201768;141121;144445.33333333
9012;0.201768;141121;144445.33333333
9013;0.201768;141121;144445.33333333
9014;0.201768;141121;144445.33333333
9015;0.201768;141121;144445.33333333
9016;0.201768;141121;144445.33333333
9017;0.201768;141121;144445.33333333
9018;0.201768;141121;144445.33333333
9019;0.201768;141121;144445.33333333
9020;0.201768;141121;144445.33333333
9021;0.201768;141121;144445.33333333
9022;0.201768;141121;144445.33333333
9023;0.201768;141121;144445.33333333
9024;0.201768;141121;144445.33333333
9025;0.201768;141121;144445.33333333
9026;0.201768;141121;144445.33333333
9027;0.201768;141121;144445.33333333
9028;0.201768;141121;144445.33333333
9029;0.201768;141121;144445.33333333
9030;0.201768;141121;144445
9031;0.201768;141121;144445
9032;0.201768;141121;144445
9033;0.201768;141121;144445
9034;0.201768;141121;144445
9035;0.201768;141121;144445
9036;0.201768;141121;144445
9037;0.201768;141121;144445
9038;0.201768;141121;144445
9039;0.201768;141121;144445
9040;0.201768;141121;144445
9041;0.201768;141121;144445
9042;0.201768;141121;144445
9043;0.201768;141121;144445
9044;0.201768;141121;144445
9045;0.201768;141121;144445
9046;0.201768;141121;144445
9047;0.201768;141121;144445
9048;0.201768;141121;144445
9049;0.201768;141121;144445
9050;0.201768;141121;144445
9051;0.201768;141121;144445
9052;0.201768;141121;144445
9053;0.201768;141121;144445
9054;0.201768;141121;144445
9055;0.201768;141121;144445
9056;0.201768;141121;144445
9057;0.201768;141121;144445
9058;0.201768;141121;144445
9059;0.201768;141121;144445
9060;0.201768;141121;144445
9061;0.201768;141121;144445
9062;0.201768;141121;144445
9063;0.201768;141121;144445
9064;0.201768;141121;144445
9065;0.201768;141121;144445
9066;0.201768;141121;144445
9067;0.201768;141121;144445
9068;0.201768;141121;144445
9069;0.201768;141121;144445
9070;0.201768;141121;144445
9071;0.201768;141121;144445
9072;0.201768;141121;144445
9073;0.201768;141121;144445
9074;0.201768;141115;144443
9075;0.201768;141115;144443
9076;0.201768;141115;144443
9077;0.201768;141115;144443
9078;0.201768;141115;144443
9079;0.201768;141115;144443
9080;0.201768;141115;144443
9081;0.201768;141115;144443
9082;0.201768;141115;144443
9083;0.201768;141115;144443
9084;0.201768;141115;144443
9085;0.201768;141115;144443
9086;0.201768;141115;144443
9087;0.201768;141115;144443
9088;0.201768;141115;144443
9089;0.201768;141115;144443
9090;0.201768;141115;144443
9091;0.201768;141115;144441
9092;0.201768;121121;137776.33333333
9093;0.201768;121121;137776.33333333
9094;0.201768;121121;137776.33333333
9095;0.201768;121121;137776.33333333
9096;0.201768;121121;137776.33333333
9097;0.201768;121121;137776.33333333
9098;0.201768;121121;137776.33333333
9099;0.201768;121121;137776.33333333
9100;0.201768;121121;137776.33333333
9101;0.201768;121121;137776.33333333
9102;0.201768;121121;137776.33333333
9103;0.201768;121121;137776.33333333
9104;0.201768;121121;137776.33333333
9105;0.201768;121121;137776.33333333
9106;0.201768;121121;137776.33333333
9107;0.201768;121121;137776.33333333
9108;0.201768;121121;137776.33333333
9109;0.201768;121121;137776.33333333
9110;0.201768;121121;137776.33333333
9111;0.201768;121121;137776.33333333
9112;0.201768;121121;137776.33333333
9113;0.201768;121121;137776.33333333
9114;0.201768;121121;137776.33333333
9115;0.201768;121121;137776.33333333
9116;0.201768;121121;137776.33333333
9117;0.201768;121121;137776.33333333
9118;0.201768;121121;137776.33333333
9119;0.201768;121121;137776.33333333
9120;0.201768;121121;137776.33333333
9121;0.201768;121121;137776.33333333
9122;0.201768;121121;137776.33333333
9123;0.201768;121121;137776.33333333
9124;0.201768;121121;137776.33333333
9125;0.201768;121121;137776.33333333
9126;0.201768;121121;137776.33333333
9127;0.201768;121121;137776.33333333
9128;0.201768;121121;137776.33333333
9129;0.201768;121121;137776.33333333
9130;0.201768;121121;137776.33333333
9131;0.201768;121121;137776.33333333
9132;0.201768;121121;137776.33333333
9133;0.201768;121121;137776.33333333
9134;0.201768;121121;137776.33333333
9135;0.201768;121121;137776.33333333
9136;0.201768;121121;137776.33333333
9137;0.201768;121121;137776.33333333
9138;0.201768;121121;137776.33333333
9139;0.201768;121121;137776.33333333
9140;0.201768;121121;137776.33333333
9141;0.201768;121121;137776.33333333
9142;0.201768;121121;137776.33333333
9143;0.201768;121121;137776.33333333
9144;0.201768;121121;137776.33333333
9145;0.201768;121121;137776.33333333
9146;0.201768;121121;137776.33333333
9147;0.201768;121121;137776.33333333
9148;0.201768;121121;137776.33333333
9149;0.201768;121121;137776.33333333
9150;0.201768;121121;137776.33333333
9151;0.201768;121121;137776.33333333
9152;0.201768;121121;137776.33333333
9153;0.201768;121121;137776.33333333
9154;0.201768;121121;137776.33333333
9155;0.201768;121121;137776.33333333
9156;0.201768;121121;137776.33333333
9157;0.201768;121121;137776.33333333
9158;0.201768;121121;137776.33333333
9159;0.201768;121121;137776.33333333
9160;0.201768;121121;137776.33333333
9161;0.201768;121121;137776.33333333
9162;0.201768;121121;137776.33333333
9163;0.201768;121121;137776.33333333
9164;0.201768;121121;137776.33333333
9165;0.201768;121121;137776.33333333
9166;0.201768;121121;137776.33333333
9167;0.201768;121121;137776.33333333
9168;0.201768;121121;137776.33333333
9169;0.201768;121121;137776.33333333
9170;0.201768;121121;137776.33333333
9171;0.201768;121121;137776.33333333
9172;0.201768;121121;137776.33333333
9173;0.201768;121121;137776.33333333
9174;0.201768;121121;137776.33333333
9175;0.201768;121121;137776.33333333
9176;0.201768;121121;137776.33333333
9177;0.201768;121121;137776.33333333
9178;0.201768;121121;137776.33333333
9179;0.201768;121121;137776.33333333
9180;0.201768;121121;137776.33333333
9181;0.201768;121121;137776.33333333
9182;0.201768;121121;137776.33333333
9183;0.201768;121121;137776.33333333
9184;0.201768;121121;137776.33333333
9185;0.201768;121121;137776.33333333
9186;0.201768;121121;137776.33333333
9187;0.201768;121121;137776.33333333
9188;0.201768;121121;137776.33333333
9189;0.201768;121121;137776.33333333
9190;0.201768;121121;137776.33333333
9191;0.201768;121121;137776.33333333
9192;0.201768;121121;137776.33333333
9193;0.201768;121121;137776.33333333
9194;0.201768;121121;137776.33333333
9195;0.201768;121121;137776.33333333
9196;0.201768;121121;137776.33333333
9197;0.201768;121121;137776.33333333
9198;0.201768;121121;137776.33333333
9199;0.201768;121121;137776.33333333
9200;0.201768;121121;137776.33333333
9201;0.201768;121121;137776.33333333
9202;0.201768;121121;137776.33333333
9203;0.201768;121121;137776.33333333
9204;0.201768;121121;137776.33333333
9205;0.201768;121121;137776.33333333
9206;0.201768;121121;137776.33333333
9207;0.201768;121121;137776.33333333
9208;0.201768;121121;137776.33333333
9209;0.201768;121121;137776.33333333
9210;0.201768;121121;137776.33333333
9211;0.201768;121121;137776.33333333
9212;0.201768;121121;137776.33333333
9213;0.201768;121121;137776.33333333
9214;0.201768;121121;137776.33333333
9215;0.201768;121121;137776.33333333
9216;0.201768;121121;137776.33333333
9217;0.201768;121121;137776.33333333
9218;0.201768;121121;137776.33333333
9219;0.201768;121121;137776.33333333
9220;0.201768;121121;137776.33333333
9221;0.201768;121121;137776.33333333
9222;0.201768;121121;137776.33333333
9223;0.201768;121121;137776.33333333
9224;0.201768;121121;137776.33333333
9225;0.201768;121121;137776.33333333
9226;0.201768;121121;137776.33333333
9227;0.201768;121121;137776.33333333
9228;0.201768;121121;137776.33333333
9229;0.201768;121121;137776.33333333
9230;0.201768;121121;137776.33333333
9231;0.201768;121121;137776.33333333
9232;0.201768;121121;137776.33333333
9233;0.201768;121121;137776.33333333
9234;0.201768;121121;137776.33333333
9235;0.201768;121121;137776.33333333
9236;0.201768;121121;137776.33333333
9237;0.201768;121121;137776.33333333
9238;0.201768;121121;137776.33333333
9239;0.201768;121121;137776.33333333
9240;0.201768;121121;137776.33333333
9241;0.201768;121121;137776.33333333
9242;0.201768;121121;137776.33333333
9243;0.201768;121121;137776.33333333
9244;0.201768;121121;137776.33333333
9245;0.201768;121121;137776.33333333
9246;0.201768;121121;137776.33333333
9247;0.201768;121121;137776.33333333
9248;0.201768;121121;137776.33333333
9249;0.201768;121121;137776.33333333
9250;0.201768;121121;137776.33333333
9251;0.201768;121121;137776.33333333
9252;0.201768;121121;137776.33333333
9253;0.201768;121121;137776.33333333
9254;0.201768;121121;137776.33333333
9255;0.201768;121121;137776.33333333
9256;0.201768;121121;137776.33333333
9257;0.201768;121121;137776.33333333
9258;0.201768;121121;137776.33333333
9259;0.201768;121121;137776.33333333
9260;0.201768;121121;137776.33333333
9261;0.201768;121121;137776.33333333
9262;0.201768;121121;137776.33333333
9263;0.201768;121121;137776.33333333
9264;0.201768;121121;137776.33333333
9265;0.201768;121121;137776.33333333
9266;0.201768;121121;137776.33333333
9267;0.201768;121121;137776.33333333
9268;0.201768;121121;137776.33333333
9269;0.201768;121121;137776.33333333
9270;0.201768;121121;137776.33333333
9271;0.201768;121121;137776.33333333
9272;0.201768;121121;137776.33333333
9273;0.201768;121121;137776.33333333
9274;0.201768;121121;137776.33333333
9275;0.201768;121121;137776.33333333
9276;0.201768;121121;137776.33333333
9277;0.201768;121121;137776.33333333
9278;0.201768;121121;137776.33333333
